Date,Total_Vol,Department Stores_Vol,Supermarkets & Hypermarkets_Vol,Mini-Marts & Convenience Stores_Vol,Food & Alcohol_Vol,Motor Vehicles_Vol,Petrol Service Stations_Vol,"Cosmetics, Toiletries & Medical Goods_Vol",Wearing Apparel & Footwear_Vol,Furniture & Household Equipment_Vol,Recreational Goods_Vol,Watches & Jewellery_Vol,Computer & Telecommunications Equipment_Vol,Optical Goods & Books_Vol,Others_Vol,Total (Excluding Motor Vehicles)_Vol,Total YoY % Change_Vol,Total_Price,Department Stores_Price,Supermarkets & Hypermarkets_Price,Mini-Marts & Convenience Stores_Price,Food & Alcohol_Price,Motor Vehicles_Price,Petrol Service Stations_Price,"Cosmetics, Toiletries & Medical Goods_Price",Wearing Apparel & Footwear_Price,Furniture & Household Equipment_Price,Recreational Goods_Price,Watches & Jewellery_Price,Computer & Telecommunications Equipment_Price,Optical Goods & Books_Price,Others_Price,Total (Excluding Motor Vehicles)_Price,Total YoY % Change_Price,Retail Trade_Online_%,Supermarkets & Hypermarkets_Online_%,Computer & Telecommunications Equipment_Online_%,Furniture & Household Equipment_Online_%,Retail Trade (Excluding Motor Vehicles)_Online_%,Inflation Deflator_%,Supermarkets & Hypermarkets_Online_Vol,Supermarkets & Hypermarkets_Online_Price,Computer & Telecommunications Equipment_Online_Vol,Computer & Telecommunications Equipment_Online_Price,Furniture & Household Equipment_Online_Vol,Furniture & Household Equipment_Online_Price,Computer & Telecommunications Equipment_Deflator,Supermarkets & Hypermarkets_Deflator,Furniture & Household Equipment_Deflator,Department Stores_Deflator,Mini-Marts & Convenience Stores_Deflator,Food & Alcohol_Deflator,Motor Vehicles_Deflator,Petrol Service Stations_Deflator,"Cosmetics, Toiletries & Medical Goods_Deflator",Wearing Apparel & Footwear_Deflator,Recreational Goods_Deflator,Watches & Jewellery_Deflator,Optical Goods & Books_Deflator,Others_Deflator
2015-08-01,99.759,104.714,99.76,103.867,112.987,76.575,102.151,94.334,107.077,101.088,105.705,120.51,120.445,107.506,96.822,104.783,7.154826097230882,98.174,104.297,97.542,102.576,109.408,76.617,100.114,96.249,105.853,102.359,105.571,112.684,121.128,105.708,95.826,103.402,6.5279194426962395,0.0,0.0,0.0,0.0,0.0,-1.5888290780781578,0.0,0.0,0.0,0.0,0.0,0.0,0.5670638050562449,-2.2233360064153995,1.2573203545425793,-0.3982275531447588,-1.242935677356627,-3.1676210537495364,0.054848188050926616,-1.9941067635167453,2.030020989250958,-1.1431026270814493,-0.12676789177428205,-6.494066882416405,-1.6724647926627423,-1.0286918262378486
2015-09-01,98.087,107.007,99.962,101.756,113.374,82.136,99.42,90.522,98.381,98.234,92.077,107.081,114.692,105.05,97.314,102.172,4.015906680805936,96.595,107.105,98.05,100.329,110.3,82.421,95.326,92.712,98.881,100.46,92.48,100.321,115.631,103.243,95.106,100.032,4.142184080299294,0.0,0.0,0.0,0.0,0.0,-1.521098616534311,0.0,0.0,0.0,0.0,0.0,0.0,0.8187144700589455,-1.9127268361977645,2.2660178756845895,0.09158279364900324,-1.4023743071661654,-2.71138003422301,0.3469854874841749,-4.117883725608539,2.4193013852986,0.5082282147975681,0.43767716150613367,-6.3129780259803425,-1.7201332698714933,-2.268943831308956
2015-10-01,98.755,100.364,98.742,103.794,105.845,88.631,101.585,94.518,102.492,97.197,94.745,99.26,111.539,104.436,96.528,100.809,2.8837238376030028,97.034,99.737,96.821,102.668,103.094,88.247,97.57,96.28,101.86,99.253,94.693,96.636,112.939,102.35,94.661,99.165,2.8305585875820105,0.0,0.0,0.0,0.0,0.0,-1.7426965723254417,0.0,0.0,0.0,0.0,0.0,0.0,1.2551663543693081,-1.9454740637216195,2.115291624227078,-0.6247259973695796,-1.0848411276181524,-2.599083565591198,-0.4332569868330527,-3.9523551705468285,1.8641951797541134,-0.6166334933458306,-0.054884162752655286,-2.643562361474927,-1.997395534107027,-1.934153820653084
2015-11-01,98.619,103.33,99.422,103.128,105.603,86.491,101.465,91.718,103.386,98.589,95.084,108.679,107.429,102.752,96.304,100.875,4.184538021086426,97.493,102.609,97.367,102.041,102.762,86.667,97.41,93.127,102.842,100.944,95.445,103.067,110.098,101.606,95.474,100.119,4.8154041327111985,0.0,0.0,0.0,0.0,0.0,-1.1417678135045017,0.0,0.0,0.0,0.0,0.0,0.0,2.4844315780655046,-2.0669469533905915,2.3887046222195174,-0.697764444014326,-1.0540299433713485,-2.690264481122695,0.20348938039795872,-3.99645197851477,1.5362306199437237,-0.5261834290909762,0.37966429683227165,-5.163831098924366,-1.1153067580193077,-0.8618541285927872
2015-12-01,98.146,101.507,99.15,103.816,105.995,94.334,105.628,89.612,100.777,95.256,95.119,107.268,101.714,101.828,97.231,99.99,2.799744430362505,97.929,101.444,97.394,102.853,103.275,93.998,100.41,91.256,100.326,97.841,96.099,100.99,104.522,98.382,95.512,98.882,4.908566959838034,0.0,0.0,0.0,0.0,0.0,-0.22109917877447538,0.0,0.0,0.0,0.0,0.0,0.0,2.7606819120278514,-1.7710539586485163,2.7137398169144067,-0.062064685194129776,-0.927602681667572,-2.566158781074579,-0.3561812284012089,-4.93997803612679,1.8345757264652152,-0.4475227482461319,1.0302883756137193,-5.852630793899394,-3.384137958125466,-1.7679546646645505
2016-01-01,97.957,105.417,96.398,105.078,96.849,90.318,100.65,91.906,97.793,102.107,98.267,104.773,97.012,109.882,100.219,99.643,0.37194909523126096,97.708,105.629,95.02,104.542,93.806,91.657,92.339,93.56,97.988,105.155,99.236,99.789,98.091,108.707,99.839,99.176,3.0229542075684623,0.0,0.0,0.0,0.0,0.0,-0.2541931663893271,0.0,0.0,0.0,0.0,0.0,0.0,1.1122335381189785,-1.429490238386688,2.985103861635352,0.20110608345902392,-0.510097261082243,-3.1420045638055227,1.4825394716446283,-8.25732737208148,1.7996648749809552,0.19940077510660625,0.9860889210009605,-4.756950741126054,-1.0693289164740438,-0.3791696185354021
2016-02-01,98.766,98.55,97.847,102.392,100.372,95.611,95.964,92.751,98.978,98.256,97.204,103.352,101.371,103.715,95.904,96.364,1.6770128787176874,97.62,99.554,97.186,102.101,98.729,94.738,84.365,94.877,100.141,100.85,97.289,100.057,102.891,102.312,97.577,98.318,3.0779789873818686,0.0,0.0,0.0,0.0,0.0,-1.1603183281696183,0.0,0.0,0.0,0.0,0.0,0.0,1.4994426413865947,-0.6755444724927617,2.6400423383813543,1.0187721968544006,-0.2842018907727173,-1.6369106922249244,-0.9130748554036727,-12.086824225751325,2.292158575109693,1.1750085877669791,0.08744496111272593,-3.188133756482703,-1.3527455045075465,1.7444527861194548
2016-03-01,98.509,101.387,97.227,104.027,103.931,94.518,101.051,91.034,99.728,96.014,93.659,97.145,100.93,95.353,102.079,98.589,3.1086781314437095,97.22,101.669,96.725,103.685,102.484,94.02,90.468,92.948,99.804,98.244,93.857,95.134,102.579,95.248,101.976,97.996,3.5180373951190447,0.0,0.0,0.0,0.0,0.0,-1.3085098823457764,0.0,0.0,0.0,0.0,0.0,0.0,1.6338056078470053,-0.5163174838265228,2.322577957381222,0.27814216812807047,-0.3287608024839739,-1.392269871356966,-0.5268837681711491,-10.472929510841055,2.1025111496803195,0.07620728381196873,0.21140520398466034,-2.070101394822166,-0.11011714366615521,-0.10090224238089585
2016-04-01,98.389,98.517,97.448,104.704,104.284,99.808,99.146,90.67,99.661,97.945,97.337,93.339,97.026,102.337,98.262,97.994,1.5408272787318378,97.667,98.728,97.011,104.292,103.062,99.629,88.798,92.786,99.672,100.528,100.068,89.956,98.604,102.637,98.109,97.192,2.5493757809300854,0.0,0.0,0.0,0.0,0.0,-0.7338218703310306,0.0,0.0,0.0,0.0,0.0,0.0,1.626368189969707,-0.4484442984976633,2.637194343764371,0.2141762335434505,-0.39349022004888656,-1.1718000843849552,-0.17934434113497932,-10.43713311681762,2.333737730230512,0.011037416843096004,2.8057162230189947,-3.6244228029012504,0.29314910540665373,-0.15570617329181413
2016-05-01,99.419,102.797,97.354,103.361,108.392,97.296,99.669,91.043,101.955,99.578,99.515,97.223,98.193,102.57,102.166,99.782,1.6211298845992594,98.636,102.082,96.653,102.812,107.07,96.786,89.992,93.229,101.394,102.651,100.635,96.919,99.315,103.115,101.55,99.085,2.875499327277087,0.0,0.0,0.0,0.0,0.0,-0.7875758154879842,0.0,0.0,0.0,0.0,0.0,0.0,1.1426476429073462,-0.7200525915730172,3.0860230171323,-0.6955455898518426,-0.5311481119571249,-1.2196472064359032,-0.524173655648752,-9.709137244278555,2.401063233856515,-0.5502427541562382,1.125458473596952,-0.31268321282000855,0.5313444476942486,-0.6029403128242294
2016-06-01,98.861,101.749,96.626,101.58,106.919,103.854,97.559,92.219,95.676,101.421,88.892,92.245,96.617,103.073,102.892,98.246,-0.010114189196008816,98.52,100.983,96.04,101.032,105.866,102.451,88.741,94.087,95.442,102.531,90.776,94.559,97.624,102.9,101.935,97.567,0.7248673462084909,0.0,0.0,0.0,0.0,0.0,-0.34492873832958626,0.0,0.0,0.0,0.0,0.0,0.0,1.042259643747978,-0.6064620288535161,1.0944478954062697,-0.7528329516751975,-0.5394762748572535,-0.9848576960128641,-1.3509349663951342,-9.038633032318899,2.025612943102839,-0.24457544211715643,2.119425820096299,2.508537048078474,-0.16784220891987722,-0.9301014656144191
2016-07-01,99.883,99.656,97.982,103.65,102.557,101.678,99.394,94.723,100.242,101.102,96.787,92.801,97.861,103.702,103.432,98.875,1.665190794629856,98.903,98.302,97.133,103.029,101.513,101.551,90.307,95.759,96.826,102.921,98.405,95.054,98.662,103.801,102.091,98.261,3.885340952060856,0.0,0.0,0.0,0.0,0.0,-0.9811479430934078,0.0,0.0,0.0,0.0,0.0,0.0,0.8185078836308701,-0.8664856810434607,1.7991731123024213,-1.358673838002733,-0.5991316931982738,-1.0179704944567436,-0.12490410905013904,-9.142402961949415,1.093715359521985,-3.407753237166067,1.671712110097423,2.4277755627633235,0.09546585408188868,-1.2965039832933845
2016-08-01,98.085,102.057,96.284,102.54,101.408,101.642,99.546,93.273,97.028,95.302,92.42,95.501,97.208,100.782,100.213,98.225,-1.6780440862478652,97.531,100.643,95.424,102.158,100.317,101.177,89.529,94.915,94.843,96.328,92.472,96.325,98.049,100.851,98.521,96.647,-0.6549595615947257,0.0,0.0,0.0,0.0,0.0,-0.5648162308201976,0.0,0.0,0.0,0.0,0.0,0.0,0.8651551312649275,-0.8931909766939472,1.0765776164193719,-1.3855002596588228,-0.37253754632339264,-1.0758520037866925,-0.45748804628007456,-10.062684588029668,1.7604237024648084,-2.2519272787236644,0.05626487773209288,0.8628181903854282,0.06846460677503163,-1.6884037001187457
2016-09-01,98.708,97.092,96.006,103.366,102.828,100.395,98.545,94.818,96.453,99.401,97.586,94.269,103.155,101.369,101.015,97.971,0.6331114214931599,98.093,96.474,95.521,103.3,102.23,100.549,90.435,95.59,96.138,101.8,98.426,94.387,104.474,101.469,98.66,97.497,1.5508049070863006,0.0,0.0,0.0,0.0,0.0,-0.6230498034607068,0.0,0.0,0.0,0.0,0.0,0.0,1.2786583296980236,-0.5051767597858414,2.4134566050643347,-0.6365097021381771,-0.06385078265580546,-0.5815536624265705,0.15339409333134935,-8.229742757116043,0.8141913982577131,-0.3265839320705344,0.8607792101326117,0.125173705035575,0.0986494885024003,-2.3313369301588893
2016-10-01,99.633,100.706,97.321,102.665,105.079,100.838,100.265,96.781,98.212,96.178,98.656,97.573,101.886,99.685,100.323,98.999,0.8890689079033898,98.998,99.659,96.619,102.262,104.243,101.039,94.317,96.96,98.145,98.425,100.104,98.135,102.169,100.198,99.29,98.503,2.024032813240728,0.0,0.0,0.0,0.0,0.0,-0.6373390342557128,0.0,0.0,0.0,0.0,0.0,0.0,0.2777614196258549,-0.7213242773913109,2.3362931231674544,-1.0396600003971912,-0.3925388399162344,-0.7955918880080737,0.19932961780282366,-5.93227945943251,0.18495365825934584,-0.06821976947828379,1.4677262406746605,0.5759790105869467,0.5146210563274245,-1.0296741524874475
2016-11-01,97.579,98.769,95.847,101.315,100.785,101.657,100.054,94.983,98.108,96.194,93.357,96.06,94.182,97.176,100.32,97.992,-1.054563522242169,98.022,98.644,95.544,101.132,100.266,100.943,95.2,96.84,98.045,97.945,94.817,96.048,95.162,98.408,99.809,97.313,0.5426030586811459,0.0,0.0,0.0,0.0,0.0,0.4539911251396411,0.0,0.0,0.0,0.0,0.0,0.0,1.0405385317789007,-0.3161288303233256,1.8202798511341545,-0.12655792809485034,-0.18062478408922278,-0.5149575829736519,-0.7023618639149243,-4.851380254662486,1.955086699725217,-0.0642149467933284,1.563889156678111,-0.012492192379764955,1.2678027496501265,-0.5093700159489623
2016-12-01,98.188,98.988,96.735,104.95,103.357,94.792,98.979,98.535,98.741,99.596,97.875,102.938,92.483,96.819,100.989,98.413,0.04279338944022104,98.18,98.762,96.393,104.587,103.082,94.592,97.661,99.551,98.612,100.533,97.942,102.217,94.573,96.872,99.852,99.05,0.25630814161281545,0.0,0.0,0.0,0.0,0.0,-0.00814763514889183,0.0,0.0,0.0,0.0,0.0,0.0,2.2598747877988323,-0.353543184989924,0.9408008353749109,-0.22831050228310223,-0.3458789899952408,-0.26606809408168397,-0.210988269052248,-1.3315955909839472,1.0311056984827704,-0.13064481826192686,0.06845466155809277,-0.7004216130097718,0.0547413214348369,-1.125865193238873
2017-01-01,99.624,100.423,99.236,100.425,79.257,98.436,99.512,102.557,100.788,95.446,98.459,101.777,103.669,98.354,98.649,98.715,1.7017671018916491,98.894,99.734,98.496,100.126,78.552,98.913,98.406,101.982,99.957,97.251,98.423,101.135,101.679,97.94,97.852,98.89,1.2138207720964633,0.0,0.0,0.0,0.0,0.0,-0.7327551593993342,0.0,0.0,0.0,0.0,0.0,0.0,-1.9195709421331308,-0.7456971260429768,1.8911216813695786,-0.6860978062794398,-0.2977346278317028,-0.8895113365380958,0.4845788126295103,-1.111423747889695,-0.5606638259699537,-0.8245029170139362,-0.03656344265126066,-0.6307908466549383,-0.42092848282734296,-0.8079149307139377
2017-02-01,97.739,97.806,98.832,101.119,102.775,100.789,100.535,97.464,91.25,97.637,101.429,99.21,103.305,98.098,105.847,99.368,-1.0398315209687592,98.596,97.625,98.41,101.169,101.755,97.002,100.8,97.22,91.981,97.324,101.274,97.14,104.566,97.844,107.3,98.947,0.9997951239500091,0.0,0.0,0.0,0.0,0.0,0.8768250135565037,0.0,0.0,0.0,0.0,0.0,0.0,1.2206572769952961,-0.4269872106200445,-0.32057519178180227,-0.18506022125431842,0.049446691521870534,-0.9924592556555645,-3.757354473206409,0.2635897945989063,-0.2503488467536674,0.8010958904109522,-0.15281625570596757,-2.0864832174175896,-0.25892474872066806,1.3727361191153253
2017-03-01,100.731,99.259,99.448,100.38,98.398,104.707,100.085,95.955,97.691,97.954,100.128,100.526,100.076,101.133,98.59,98.517,2.2556314651453135,99.195,99.005,99.04,100.257,98.104,101.477,100.007,97.122,97.131,98.448,99.888,98.292,99.61,100.73,98.65,98.692,2.0314750051429797,0.0,0.0,0.0,0.0,0.0,-1.5248533222146143,0.0,0.0,0.0,0.0,0.0,0.0,-0.46564610895718506,-0.4102646609283167,0.5043183535128781,-0.25589619077364123,-0.1225343693962877,-0.29878656070244647,-3.08479853304936,-0.07793375630712474,1.2161950914491237,-0.5732360196947561,-0.23969319271331946,-2.2223106460020237,-0.39848516310204696,0.06085809919871288
2017-04-01,98.885,101.74,100.584,100.045,99.039,93.652,101.39,95.77,103.162,97.892,101.349,102.302,99.122,97.8,97.09,99.874,0.5041213956844759,98.681,102.063,100.505,100.289,98.95,92.278,101.414,97.07,103.557,97.032,100.626,102.005,98.976,97.369,97.884,100.093,1.0382217125538773,0.0,0.0,0.0,0.0,0.0,-0.20630024776255862,0.0,0.0,0.0,0.0,0.0,0.0,-0.14729323459978794,-0.07854131869881043,-0.8785191844073004,0.3174759190092358,0.24389024938777926,-0.08986358909116587,-1.467133643702212,0.02367097346878122,1.357418815913114,0.3828929256896929,-0.7133765503359646,-0.2903169048503518,-0.4406952965235189,0.8177979194561757
2017-05-01,99.605,99.013,99.678,101.08,101.573,100.206,100.4,99.688,96.005,99.332,98.353,99.683,99.414,98.582,99.634,99.898,0.18708697532665575,99.135,99.321,99.687,101.154,101.54,98.907,99.067,99.003,97.105,99.187,98.32,98.911,99.015,98.326,100.119,99.186,0.5059004825824331,0.0,0.0,0.0,0.0,0.0,-0.4718638622559057,0.0,0.0,0.0,0.0,0.0,0.0,-0.40135192226447014,0.00902907361703953,-0.1459751137599108,0.3110702635007456,0.07320933913732564,-0.03248894883481901,-1.296329561104137,-1.3276892430278964,-0.6871438889334724,1.1457736576220068,-0.03355261151160027,-0.7744550224210833,-0.25968229494228723,0.4867816207318798
2017-06-01,100.63,100.036,100.886,100.424,99.738,97.61,101.428,98.679,99.272,105.016,95.637,105.577,99.435,98.271,98.519,101.336,1.7893810501613316,99.987,100.527,100.569,100.197,99.814,96.2,98.881,98.328,100.327,101.921,95.397,108.517,100.197,98.323,98.357,100.822,1.4890377588306913,0.0,0.0,0.0,0.0,0.0,-0.6389744608963577,0.0,0.0,0.0,0.0,0.0,0.0,0.766329763161866,-0.31421604583390383,-2.9471699550544628,0.49082330361069904,-0.22604158368517702,0.07619964306482263,-1.4445241266263675,-2.511140907836096,-0.35569878089563023,1.0627367233459584,-0.25094890053012353,2.7846974246284573,0.05291489859673426,-0.1644352865944665
2017-07-01,100.812,102.298,100.592,99.468,107.175,102.579,100.916,100.651,101.828,99.935,99.352,101.69,100.506,99.962,99.033,100.326,0.9300882031977542,101.11,102.58,100.853,99.609,107.389,102.777,98.669,101.03,101.458,99.556,98.894,101.03,101.375,99.752,99.062,100.742,2.23147932823069,0.0,0.0,0.0,0.0,0.0,0.29559973019084307,0.0,0.0,0.0,0.0,0.0,0.0,0.8646249975125864,0.2594639732781845,-0.3792465102316567,0.2756652133961479,0.14175413198214137,0.19967343130393722,0.19302196355979184,-2.2266043045701345,0.3765486681702068,-0.3633578190674558,-0.4609871970367996,-0.6490313698495398,-0.21007983033553002,0.029283168236848844
2017-08-01,100.447,100.439,100.412,99.657,106.534,103.763,99.651,101.502,99.724,103.578,97.828,98.117,95.056,99.723,99.824,100.587,2.408115410103484,100.67,100.589,100.503,99.41,106.379,104.391,98.946,101.447,99.019,102.569,97.536,97.958,95.138,99.865,100.066,99.85,3.2184638730249793,0.0,0.0,0.0,0.0,0.0,0.22200762591217948,0.0,0.0,0.0,0.0,0.0,0.0,0.08626493856254136,0.09062661833245667,-0.9741450887254088,0.1493443781797943,-0.24785012593194766,-0.14549345748775533,0.6052253693513032,-0.7074690670439865,-0.0541861244113373,-0.7069511852713428,-0.29848305188698854,-0.1620514283967145,0.14239443257824114,0.24242667094085402
2017-09-01,96.979,102.042,100.319,100.682,100.387,84.219,98.719,100.161,101.336,99.02,100.561,98.7,93.618,100.013,101.467,99.699,-1.7516310734692175,97.451,102.12,100.542,100.498,100.715,85.766,99.27,100.111,101.432,99.807,100.582,98.976,95.211,99.968,100.298,100.028,-0.6544809517498806,0.0,0.0,0.0,0.0,0.0,0.48670330690148145,0.0,0.0,0.0,0.0,0.0,0.0,1.7015958469525083,0.22229089205434427,0.7947889315290002,0.07643911330628139,-0.18275362030948372,0.3267355334854116,1.8368776641850548,0.5581499002218493,-0.04991962939666639,0.0947343490960817,0.02088284722703282,0.279635258358657,-0.04499415076040236,-1.1520987118964765
2017-10-01,98.419,102.221,99.682,98.983,100.724,93.645,100.493,101.172,102.097,99.99,100.327,100.825,80.239,100.165,103.266,99.615,-1.2184717914747067,99.476,102.535,100.108,99.213,101.491,96.958,101.636,101.342,102.648,100.595,100.772,102.042,79.527,101.441,103.447,100.032,0.48283803713204954,0.0,0.0,0.0,0.0,0.0,1.0739796177567262,0.0,0.0,0.0,0.0,0.0,0.0,-0.8873490447288801,0.4273590016251605,0.6050605060506031,0.3071775858189518,0.2323631330632514,0.7614868353123416,3.5378290351860686,1.1373926542147306,0.1680306804254128,0.5396828506224471,0.44354959283143813,1.2070419042896186,1.2738980681874956,0.17527550210136855
2017-11-01,101.029,98.338,100.234,98.759,104.198,106.115,99.906,101.335,99.006,99.935,101.153,96.789,105.778,100.89,99.506,100.404,3.5355967984914916,102.061,98.647,100.727,99.005,104.673,108.232,103.118,100.997,99.503,101.372,101.712,97.687,106.586,101.757,100.173,100.699,4.120503560425215,0.0,0.0,0.0,0.0,0.0,1.0214888794306765,0.0,0.0,0.0,0.0,0.0,0.0,0.7638639414623061,0.491849073168793,1.4379346575273955,0.314222375887252,0.24909122206582257,0.4558628764467665,1.995005418649587,3.2150221207935425,-0.33354714560615006,0.5019897783972604,0.5526281968898594,0.9277913812520078,0.8593517692536468,0.6703113380097658
2017-12-01,103.405,94.676,99.056,98.936,100.664,115.467,98.424,103.12,103.279,102.102,102.189,96.206,113.318,100.32,100.441,100.711,5.313276571475134,104.344,94.13,99.509,98.989,101.277,119.17,102.248,102.84,102.565,103.503,102.816,97.637,112.922,100.636,99.86,101.074,6.278264412303924,0.0,0.0,0.0,0.0,0.0,0.908079880083168,0.0,0.0,0.0,0.0,0.0,0.0,-0.34945904445895515,0.45731707317073766,1.3721572545101868,-0.5767037052684998,0.053569984636525625,0.6089565286497622,3.206976885170665,3.8852312444119352,-0.27152831652443865,-0.6913312483660783,0.6135689751343154,1.4874332162235104,0.3149920255183458,-0.5784490397347741
2018-01-01,97.908,103.497,100.006,103.435,129.088,80.82,102.045,102.716,104.585,100.352,92.276,95.617,95.901,93.859,100.009,100.963,-1.7224765116839236,98.078,103.815,100.449,103.379,129.769,82.505,106.571,103.498,103.496,102.605,93.935,95.894,96.168,94.101,99.561,101.512,-0.8251258923696159,0.0,0.0,0.0,0.0,0.0,0.1736323895902281,0.0,0.0,0.0,0.0,0.0,0.0,0.27841211249102216,0.44297342159469455,2.2450972576530503,0.30725528276180913,-0.05414028133610138,0.5275470996529696,2.084879980202925,4.435298152775724,0.7613224814050579,-1.0412583066405356,1.7978672677619434,0.28969743873996645,0.2578335588489189,-0.4479596836284627
2018-02-01,99.597,101.358,98.831,94.724,100.145,87.584,103.744,105.501,105.843,104.834,99.124,102.881,94.895,98.276,98.578,101.651,1.9009811845834168,98.537,101.559,99.522,95.951,100.034,85.147,108.149,105.265,107.723,104.094,100.187,101.193,92.032,98.191,100.065,101.49,-0.05984015578724966,0.0,0.0,0.0,0.0,0.0,-1.064289085012593,0.0,0.0,0.0,0.0,0.0,0.0,-3.0170188102639717,0.6991733363013619,-0.7058778640517516,0.19830699106138105,1.2953422575060047,-0.11083928303958768,-2.7824716843259045,4.246028685996306,-0.2236945621368558,1.7762157157299008,1.0723941729550823,-1.640730552774572,-0.08649110667914295,1.5084501612935952
2018-03-01,98.404,106.436,98.716,97.415,105.039,87.878,102.414,104.742,102.018,108.396,101.264,103.177,94.226,101.905,98.571,101.863,-2.3101130734332065,99.316,106.442,99.825,99.083,106.59,87.156,106.791,104.747,102.359,107.169,101.555,103.294,91.262,101.73,98.937,101.998,0.12198195473562823,0.0,0.0,0.0,0.0,0.0,0.9267915938376614,0.0,0.0,0.0,0.0,0.0,0.0,-3.145628595079908,1.1234247740994352,-1.1319605889516304,0.005637190424279126,1.7122619719755594,1.4765944077913984,-0.821593572907886,4.2738297498388755,0.004773634263233184,0.3342547393597073,0.2873676726181218,0.11339736569195846,-0.17172857072763614,0.3713059621998305
2018-04-01,99.283,100.51,96.978,98.218,103.356,91.688,103.501,107.168,99.759,106.197,99.706,103.051,96.228,98.569,105.339,100.747,0.4024877382818426,99.763,100.841,98.043,100.053,104.498,90.662,108.699,105.882,100.782,103.972,99.765,102.444,93.711,98.417,107.804,101.771,1.0964623382414107,0.0,0.0,0.0,0.0,0.0,0.48346645447860936,0.0,0.0,0.0,0.0,0.0,0.0,-2.6156628008479843,1.098187217719504,-2.0951627635432346,0.3293204656253046,1.8682929809199944,1.1049189210108779,-1.1190123025913934,5.022173698804844,-1.1999850701702064,1.0254713860403442,0.059173971476145226,-0.5890287333456201,-0.15420669784618202,2.3400639838996096
2018-05-01,99.272,102.44,98.38,98.014,98.99,92.12,101.597,106.557,101.63,110.534,99.241,98.303,93.883,98.18,101.504,101.792,-0.3343205662366344,99.812,102.613,99.698,99.826,100.309,91.106,108.404,105.647,102.963,109.589,98.302,99.485,91.643,98.237,101.957,101.733,0.6829071468199777,0.0,0.0,0.0,0.0,0.0,0.5439600290112034,0.0,0.0,0.0,0.0,0.0,0.0,-2.385948467773713,1.3397031917056212,-0.8549405612752747,0.16887934400624527,1.848715489623931,1.332457824022626,-1.1007381676074846,6.700000984281029,-0.8540030218568417,1.3116205844730944,-0.9461815177194799,1.2024048096192397,0.058056630678327004,0.4462878310214302
2018-06-01,102.268,98.322,96.509,98.061,96.988,108.754,101.858,104.774,99.115,106.968,104.763,99.089,92.293,96.975,102.135,100.693,1.6277452052072094,101.288,98.962,97.445,100.284,98.922,105.564,109.357,104.347,101.0,103.194,103.74,101.644,89.119,96.479,102.603,100.345,1.3011691519897672,0.0,0.0,0.0,0.0,0.0,-0.9582665154300507,0.0,0.0,0.0,0.0,0.0,0.0,-3.43904738170826,0.9698577334756209,-3.528157953780575,0.6509224792009993,2.2669562823140588,1.9940611209634085,-2.9332254445813555,7.3622101356790814,-0.4075438563002298,1.9018312061746423,-0.9764897912430959,2.5784900443036163,-0.5114720288734165,0.45821706564839193
2018-07-01,97.717,99.042,96.351,98.269,98.191,88.429,101.701,104.566,101.29,103.079,102.126,103.918,96.247,95.122,102.54,100.682,-3.0700710232908768,98.846,100.234,98.068,100.458,100.336,87.67,109.511,104.013,103.351,102.151,102.096,103.607,92.209,96.161,104.24,101.311,-2.2391454851152126,0.0,0.0,0.0,0.0,0.0,1.1553772629122827,0.0,0.0,0.0,0.0,0.0,0.0,-4.195455442767049,1.782026133615644,-0.900280367485129,1.2035298156337637,2.2275590471053874,2.1845179293417782,-0.8583157109093187,7.6793738507979326,-0.528852590708262,2.0347517030308904,-0.029375477351512025,-0.29927442791432,1.0922814911376921,1.6578896040569502
2018-08-01,99.206,100.008,97.777,98.897,99.203,90.949,100.566,103.505,101.924,102.069,104.194,108.31,94.529,96.634,101.909,100.842,-1.2354774159507032,99.981,101.223,99.624,101.319,101.133,91.477,108.738,103.803,103.997,102.01,102.427,105.111,91.618,97.303,103.746,101.856,-0.6844144233634664,0.0,0.0,0.0,0.0,0.0,0.7812027498336649,0.0,0.0,0.0,0.0,0.0,0.0,-3.07947825535021,1.8889922988023722,-0.05780403452566585,1.2149028077753865,2.4490126090781272,1.945505680271764,0.5805451406832418,8.126006801503483,0.2879087966764837,2.033868372512848,-1.6958750023993718,-2.9535592281414447,0.692302916157872,1.8025885839327183
2018-09-01,98.625,101.768,97.647,97.484,99.745,86.875,102.107,103.997,102.325,100.864,103.493,111.119,92.907,96.822,105.972,100.85,1.697274667711568,99.515,102.17,99.404,99.88,101.836,88.279,112.491,104.23,103.399,102.351,103.685,105.964,87.597,96.702,105.186,101.993,2.1179875014109673,0.0,0.0,0.0,0.0,0.0,0.9024081115335925,0.0,0.0,0.0,0.0,0.0,0.0,-5.715392812167009,1.7993384333363949,1.4742623730964466,0.39501611508530043,2.457839235156545,2.096345681487777,1.6161151079136626,10.169723917067387,0.22404492437282375,1.0495968727095129,0.18551979360923454,-4.639170618886057,-0.12393877424552446,-0.7417053561317943
